FENCE_ID|FENCE_TYPE|BELONG_AREA
槟城道0_R_17|0|厦门
槟城道0_R_15|0|厦门
槟城道0_R_12|0|厦门
槟城道0_R_11|0|厦门
嘉禾路(南山路至火炬园路)_R_10|0|厦门
槟城道0_R_10|0|厦门
槟城道0_R_1|0|厦门
嘉禾路(嘉园路至南山路)_L_12|0|厦门
梧桐路_R_A19001|0|厦门
殿前一路0_L_A17009|0|厦门
林后路0_R_42|0|厦门
嘉禾路(湖滨南路0_莲岳路)_L_11|0|厦门
嘉禾路(湖滨南路0_莲岳路)_L_12|0|厦门
桥头路_L_A22002|0|厦门
桥头路_L_A22001|0|厦门
林后路_L_3|0|厦门
林后路0_R_6|0|厦门
林后路0_R_5|0|厦门
林后路0_R_41|0|厦门
梧桐路_L_A19003|0|厦门
林后路0_R_38|0|厦门
嘉禾路(莲前西路至吕岭路段)_R_10_A|0|厦门
林后路0_R_35|0|厦门
林后路0_R_33|0|厦门
林后路0_R_31|0|厦门
嘉禾路(莲前西路至吕岭路段)_R_12_A|0|厦门
嘉禾路(莲前西路至吕岭路段)_R_12_B|0|厦门
桥头路_L_A22004|0|厦门
桥头路_L_A22005|0|厦门
桥头路_L_A22006|0|厦门
嘉禾路(嘉园路至南山路)_L_8|0|厦门
梧桐西路_R_A19013|0|厦门
梧桐西路_R_A19010|0|厦门
桥头路_R_A22019|0|厦门
嘉禾路(嘉园路至南山路)_L_2|0|厦门
桥头路_R_A22018|0|厦门
桥头路_R_A22012|0|厦门
桥头路_R_A22011|0|厦门
桥头路_R_A22009|0|厦门
桥头路_R_A22002|0|厦门
嘉禾路(嘉园路至南山路)_L_3|0|厦门
桥头路_R_A22001|0|厦门
嘉禾路(嘉园路至南山路)_L_4|0|厦门
嘉禾路(嘉园路至南山路)_L_5|0|厦门
桥头路_L_A22010|0|厦门
桥头路_L_A22009|0|厦门
嘉禾路(南山路至火炬北路)_R_19_A|0|厦门
槟城道0_R_20|0|厦门
嘉禾路(南山路至火炬北路)_R_17|0|厦门
横二路0_R_6|0|厦门
嘉廉路_L_1|0|厦门
嘉廉路_L_2|0|厦门
嘉禾路(中埔)_L_1|0|厦门
殿前一路0_L_3|0|厦门
殿前一路0_L_1|0|厦门
嘉禾路(中埔)_L_4|0|厦门
横二路0_R_7|0|厦门
横二路0_R_5|0|厦门
槟城道0_R_22|0|厦门
横二路0_R_4|0|厦门
横二路0_R_2|0|厦门
横二路0_R_13|0|厦门
横二路0_R_12|0|厦门
横二路0_R_11|0|厦门
横二路0_R_10|0|厦门
横二路0_R_1|0|厦门
嘉崇路_R_1|0|厦门
嘉园路_R_7|0|厦门
殿前一路0_L_4|0|厦门
嘉园路_R_5|0|厦门
嘉园路0_R_3|0|厦门
嘉园路0_R_4|0|厦门
殿前一路0_L_A17006|0|厦门
嘉园路_L_10|0|厦门
殿前一路0_L_A17005|0|厦门
嘉园路_L_3|0|厦门
嘉园路_L_4|0|厦门
嘉园路_L_5|0|厦门
殿前一路0_L_A17004|0|厦门
嘉园路_L_7|0|厦门
嘉园路_L_8|0|厦门
嘉园路_L_9|0|厦门
嘉园路_R_1|0|厦门
殿前一路0_L_A17002|0|厦门
殿前一路0_L_A17001|0|厦门
横二路0_L_7|0|厦门
嘉禾路(仙岳路至吕厝路)_L_3|0|厦门
横二路0_L_6|0|厦门
槟城道0_R_A28003|0|厦门
槟城道0_R_8|0|厦门
槟城道0_R_6|0|厦门
槟城道0_R_34|0|厦门
槟城道0_R_32|0|厦门
槟城道0_R_31|0|厦门
槟城道0_R_3|0|厦门
槟城道0_R_29|0|厦门
槟城道0_R_26|0|厦门
槟城道0_R_24|0|厦门
嘉禾路(南山路至火炬北路)_R_10|0|厦门
嘉禾路(南山路至火炬北路)_R_11|0|厦门
嘉禾路(南山路至火炬北路)_R_12|0|厦门
嘉禾路(南山路至火炬北路)_R_13|0|厦门
嘉禾路(南山路至火炬北路)_R_14|0|厦门
嘉禾路(南山路至火炬北路)_R_15|0|厦门
槟城道0_R_A28002|0|厦门
槟城道0_R_A28004|0|厦门
横二路0_L_2|0|厦门
槟城道0_R_A28009|0|厦门
横二路0_L_13|0|厦门
横二路0_L_1|0|厦门
槟榔路_L_1|0|厦门
嘉禾路(仙岳路至吕厝路)_L_9|0|厦门
嘉禾路(仙岳路至园山南路段)_R_1|0|厦门
槟榔路0_R_1|0|厦门
槟城道0_R_A28028|0|厦门
槟城道0_R_A28021|0|厦门
槟城道0_R_A28018|0|厦门
槟城道0_R_A28017|0|厦门
槟城道0_R_A28015|0|厦门
嘉禾路(仙岳路至园山南路段)_R_16|0|厦门
槟城道0_R_A28013|0|厦门
槟城道0_R_A28012|0|厦门
槟城道0_R_A28011|0|厦门
枋湖东路0_L_19|0|厦门
墩岭路0_L_11|0|厦门
前村埔路0_L_1|0|厦门
惠灵顿路0_R_2|0|厦门
小学路 _L_2|0|厦门
小学路 _L_3|0|厦门
惠灵顿路0_R_32|0|厦门
惠灵顿路0_R_23|0|厦门
小学路0_R_1|0|厦门
惠灵顿路0_R_22|0|厦门
惠灵顿路0_R_21|0|厦门
惠灵顿路0_R_15|0|厦门
惠灵顿路0_L_3|0|厦门
惠灵顿路0_R_14|0|厦门
惠灵顿路0_R_10|0|厦门
惠灵顿路0_L_A22005|0|厦门
惠灵顿路0_L_A22004|0|厦门
惠灵顿路0_L_4|0|厦门
惠灵顿路0_L_39|0|厦门
惠灵顿路0_L_38|0|厦门
惠灵顿路0_R_33|0|厦门
惠灵顿路0_R_5|0|厦门
寿山路0_L_1|0|厦门
惠灵顿路0_R_A22004|0|厦门
宿务路0_R_A22015|0|厦门
惠灵顿路0_R_A22020|0|厦门
惠灵顿路0_R_A22019|0|厦门
惠灵顿路0_R_A22016|0|厦门
惠灵顿路0_R_A22013|0|厦门
惠灵顿路0_R_A22012|0|厦门
宿务路_R_1|0|厦门
宿务路_R_2|0|厦门
寨上西路0_L_1|0|厦门
寨上西路0_L_2|0|厦门
惠灵顿路0_R_A22010|0|厦门
寨上西路0_L_4|0|厦门
惠灵顿路0_R_A22009|0|厦门
惠灵顿路0_R_A22005|0|厦门
寨上西路0_R_3|0|厦门
惠灵顿路0_L_32|0|厦门
展鸿南路_R_3|0|厦门
惠灵顿路0_R_A22025|0|厦门
悦华路0_R_19|0|厦门
悦华路_R_6|0|厦门
悦华路_R_5|0|厦门
悦华路_R_21|0|厦门
悦华路_R_16|0|厦门
悦华路_L_9|0|厦门
悦华路0_R_7|0|厦门
悦华路0_R_5|0|厦门
悦华路0_R_18|0|厦门
惠灵顿路0_L_27|0|厦门
悦华路0_R_17|0|厦门
悦华路0_R_16|0|厦门
悦华路0_R_15|0|厦门
悦华路0_R_14|0|厦门
展鸿路_R_1_A|0|厦门
悦华路0_R_12|0|厦门
悦华路0_R_11|0|厦门
悦华路_R_9|0|厦门
悦华路_R_A17001|0|厦门
悦月路_R_A07002|0|厦门
悦月路_R_A07003|0|厦门
展鸿南路_R_6|0|厦门
惠灵顿路0_L_25|0|厦门
展鸿路0_L_2|0|厦门
惠灵顿路0_L_24|0|厦门
惠灵顿路0_L_2|0|厦门
展鸿路0_L_A07003|0|厦门
惠灵顿路0_L_19|0|厦门
惠灵顿路0_L_16|0|厦门
惠灵顿路0_L_12|0|厦门
惠灵顿路0_L_1|0|厦门
悦鸿路_R_2|0|厦门
悦鸿路_R_1|0|厦门
悦鸿路_L_3|0|厦门
悦鸿路0_R_2|0|厦门
悦鸿路0_R_1|0|厦门
惠灵顿路0_R_A22023|0|厦门
宿务路0_R_A22012|0|厦门
枋湖东路0_L_18|0|厦门
宜宾北路_R_25|0|厦门
宜宾北路_R_16|0|厦门
宜宾北路_R_17|0|厦门
护安路_L_2|0|厦门
宜宾北路_R_2|0|厦门
宜宾北路_R_22|0|厦门
宜宾北路_R_23|0|厦门
宜宾北路_R_24|0|厦门
成功大道辅路_R_A21008|0|厦门
宜宾路(华荣路至兴隆路段)_R_13|0|厦门
成功大道辅路_R_A21007|0|厦门
宜宾北路_R_5|0|厦门
成功大道辅路_R_A21004|0|厦门
成功大道辅路_R_A21003|0|厦门
成功大道辅路_R_A21002|0|厦门
宜宾北路_R_9|0|厦门
宜宾路(华荣路至兴隆路段)_R_10|0|厦门
宜宾北路_R_15|0|厦门
护安路_L_3|0|厦门
宜宾北路_R_13|0|厦门
宜宾北路_R_12|0|厦门
宜兰路0_R_6|0|厦门
宜兰路0_R_7|0|厦门
宜兰路0_R_8|0|厦门
故宫路(禾祥西路至厦禾路段) _L_6|0|厦门
故宫东路 _R_3|0|厦门
宜宾北路_L_1_B|0|厦门
支一路_R_2|0|厦门
护安路_L_8|0|厦门
宜宾北路_L_3|0|厦门
宜宾北路_L_4|0|厦门
宜宾北路_L_5|0|厦门
宜宾北路_L_6|0|厦门
宜宾北路_L_7|0|厦门
宜宾北路_R_1|0|厦门
护安路_L_5|0|厦门
成功大道辅路_L_4|0|厦门
宜宾路(华荣路至兴隆路段)_R_1_A|0|厦门
宿务路0_R_A22011|0|厦门
宿务路0_R_A22001|0|厦门
宿务路0_L_5|0|厦门
宿务路0_L_A22002|0|厦门
宿务路0_L_A22003|0|厦门
惠灵顿路_L_4_A|0|厦门
宿务路0_L_A22006|0|厦门
宿务路0_L_A22007|0|厦门
宿务路0_R_1|0|厦门
惠灵顿路_L_3_A|0|厦门
成功大道辅路_L_3|0|厦门
惠灵顿路_L_1_A|0|厦门
宿务路0_R_A22005|0|厦门
惠灵顿路_L_10|0|厦门
宿务路0_R_A22007|0|厦门
宿务路0_R_A22008|0|厦门
惠灵顿路0_R_A22027|0|厦门
惠灵顿路0_R_A22026|0|厦门
宿务路0_L_4|0|厦门
惠灵顿路_L_7|0|厦门
惠灵顿路_R_4|0|厦门
惠灵顿路_R_6|0|厦门
成功大道辅路_L_2|0|厦门
成功大道辅路_L_1|0|厦门
成功大道_R_8|0|厦门
宜宾路(华荣路至兴隆路段)_R_4_B|0|厦门
成功大道_R_7|0|厦门
成功大道_R_6|0|厦门
宜宾路(华荣路至兴隆路段)_R_6_A|0|厦门
成功大道_R_4|0|厦门
惠灵顿路_R_8|0|厦门
惠灵顿路_R_7|0|厦门
宜宾路(华荣路至兴隆路段)_R_8_B|0|厦门
宜宾路(华荣路至兴隆路段)_R_9|0|厦门
宜宾路0_L_1|0|厦门
宜宾路0_L_3|0|厦门
宜宾路0_L_4|0|厦门
悦华路0_R_10|0|厦门
悦华路0_L_9|0|厦门
悦华路0_L_8|0|厦门
岐山北路0_R_A20006|0|厦门
岐山北路0_L_A20018|0|厦门
岐山北路0_L_A20019|0|厦门
岐山北路0_R_A20001|0|厦门
常明路0_L_2|0|厦门
岐山北路0_R_A20003|0|厦门
常明路0_L_11|0|厦门
市政5|0|厦门
市政13|0|厦门
岐山北路_L_2|0|厦门
岭兜西路0_R_2|0|厦门
岭兜西路(吕岭路至岭兜北二路) _L_1_A|0|厦门
岐山北路0_R_A20011|0|厦门
岐山北路0_R_A20012|0|厦门
岐山北路0_R_A20013|0|厦门
岐山北路0_R_A20014|0|厦门
岐山北路0_R_A20015|0|厦门
常明路0_L_5|0|厦门
常明路0_L_7|0|厦门
岐山北路0_L_A20015|0|厦门
岐山北路0_L_A20014|0|厦门
常明路0_R_2|0|厦门
常明路0_R_1|0|厦门
岐山北路0_L_A20001|0|厦门
岐山北路0_L_A20002|0|厦门
常明路0_L_9|0|厦门
岐山北路0_L_A20004|0|厦门
岐山北路0_L_A20005|0|厦门
岐山北路0_L_A20006|0|厦门
岐山北路0_L_A20007|0|厦门
岐山北路0_L_A20008|0|厦门
岐山北路0_L_A20009|0|厦门
岐山北路0_L_A20010|0|厦门
岐山北路0_L_A20011|0|厦门
岐山北路0_L_A20012|0|厦门
岐山北路0_L_A20013|0|厦门
岐山北路_L_1|0|厦门
岭兜北二路 _L_3|0|厦门
悦华路0_L_7|0|厦门
岭下南路0_R_3|0|厦门
岭下路_L_12|0|厦门
岭下路0_R_5|0|厦门
岭下路0_R_1|0|厦门
岭下路0_L_3|0|厦门
岭下西路_R_6|0|厦门
岐山路(安岭路至岐山北路)_R_6|0|厦门
岭下南路0_R_4|0|厦门
岭下南路0_L_1|0|厦门
岭兜北二路 _L_1|0|厦门
岭下北路_R_1|0|厦门
岭下北路_L_9|0|厦门
岭下北路_L_7|0|厦门
岭下北路_L_4|0|厦门
岭下北路_L_10|0|厦门
岭下北路0_R_4|0|厦门
岭下北路0_L_3|0|厦门
岭下路_L_7|0|厦门
岭下路_R_1|0|厦门
岭下路_R_14|0|厦门
岭下路_R_18|0|厦门
岐山北路_R_1_A|0|厦门
岭兜五路0_R_5|0|厦门
岐山北路_R_2_A|0|厦门
岐山北路_R_2_B|0|厦门
岭兜五路0_R_4|0|厦门
岭兜五路0_R_3|0|厦门
岭兜五路0_R_2|0|厦门
岭兜五路0_L_6|0|厦门
岭兜五路0_L_2|0|厦门
岭兜二路0_L_3|0|厦门
岭兜二路0_L_1|0|厦门
岐山路(安岭路至岐山北路)_L_15|0|厦门
岭兜二路 _R_2|0|厦门
岭兜二路 _L_1|0|厦门
岭下路_R_21|0|厦门
常明路0_R_3|0|厦门
常明路_L_1|0|厦门
岐山北二路_R_5|0|厦门
思明南路0_R_A13006|0|厦门
屿后路0_R_5|0|厦门
思明南路_L_2_B|0|厦门
思明南路_L_2_A|0|厦门
思明南路_L_1_B|0|厦门
屿后路0_R_9|0|厦门
思明南路_L_1_A|0|厦门
屿后路_L_2|0|厦门
思明南路0_R_A13005|0|厦门
岐山北二路_R_4|0|厦门
思明南路0_R_A13003|0|厦门
思明南路0_L_A13012|0|厦门
屿后路_R_2|0|厦门
屿后路_R_3|0|厦门
思明南路0_L_A13011|0|厦门
思明南路0_L_A13010|0|厦门
屿浦路0_L_1|0|厦门
屿后路0_R_4|0|厦门
屿后路0_R_3|0|厦门
屿后路0_R_2|0|厦门
思明南路_L_3|0|厦门
悦华路0_L_6|0|厦门
悦华路0_L_18|0|厦门
悦华路0_L_16|0|厦门
悦华路0_L_13|0|厦门
悦华路0_L_12|0|厦门
悦华路0_L_10|0|厦门
悦华路(华荣路至长岸路段)_L_7|0|厦门
悦华路(华荣路至长岸路段)_L_4|0|厦门
悦华路(华荣路至长岸路段)_L_3|0|厦门
屿后南路0_L_A10001|0|厦门
屿后南路0_L_A10002|0|厦门
思明南路_R_7|0|厦门
思明南路_R_6|0|厦门
思明南路_L_6|0|厦门
屿后路0_R_10|0|厦门
屿浦路0_L_2|0|厦门
屿浦路0_L_3|0|厦门
思明南路0_L_A13009|0|厦门
建业路_R_3|0|厦门
屿浦路_R_5_A|0|厦门
建业路0_L_2|0|厦门
店上路_R_B10001|0|厦门
岐山北二路_L_10|0|厦门
店上路_R_1|0|厦门
店上路_L_1|0|厦门
岐山北二路_L_14|0|厦门
岐山北二路_L_15|0|厦门
店上路0_L_B29001|0|厦门
岐山北二路_L_4|0|厦门
常明路_R_6|0|厦门
常明路_R_2|0|厦门
岐山北二路_R_1|0|厦门
常明路_L_7|0|厦门
常明路_L_5|0|厦门
建业路_L_6|0|厦门
建业路_R_4|0|厦门
屿浦路0_L_5|0|厦门
建兴路0_L_1|0|厦门
思明南路0_L_A13008|0|厦门
思明南路0_L_A13007|0|厦门
思明南路0_L_A13006|0|厦门
思明南路0_L_A13005|0|厦门
思明南路0_L_A13003|0|厦门
思明南路0_L_A13002|0|厦门
思明南路0_L_A13001|0|厦门
屿浦路_L_4|0|厦门
思明南路0_L_3|0|厦门
建兴路_L_3|0|厦门
建兴路0_R_A08002|0|厦门
建兴路0_R_A08001|0|厦门
建兴路0_R_1|0|厦门
建兴路0_L_8|0|厦门
建兴路0_L_6|0|厦门
宜兰路0_R_5|0|厦门
宜兰路0_R_4|0|厦门
故宫路(禾祥西路至厦禾路段) _R_3|0|厦门
木浦路0_L_A22003|0|厦门
木浦路0_R_4|0|厦门
木浦路0_R_2|0|厦门
天湖路_R_13|0|厦门
木浦路0_L_A22020|0|厦门
木浦路0_L_A22019|0|厦门
木浦路0_L_A22013|0|厦门
木浦路0_L_A22012|0|厦门
木浦路0_L_A22002|0|厦门
曾厝垵北路0_L_5|0|厦门
木浦路0_L_A18002|0|厦门
木浦路0_L_8|0|厦门
木浦路0_L_6|0|厦门
木浦路0_L_3|0|厦门
木浦路0_L_2|0|厦门
木浦路0_L_1|0|厦门
曾厝垵西路_L_1|0|厦门
木浦路0_R_7|0|厦门
天湖路_L_8|0|厦门
木浦路0_R_8|0|厦门
天湖路_L_6|0|厦门
机场北路_R_4|0|厦门
机场北路_R_3|0|厦门
机场北路_R_2|0|厦门
机场北路_R_1|0|厦门
机场北路_L_7|0|厦门
机场北路_L_6|0|厦门
机场北路_L_5|0|厦门
机场北路_L_3|0|厦门
机场北路_L_10|0|厦门
机场北路_L_1|0|厦门
木浦路_R_1|0|厦门
木浦路0_R_A22010|0|厦门
木浦路0_R_A22009|0|厦门
木浦路0_R_A22002|0|厦门
木浦路0_R_A22001|0|厦门
曾厝垵西路0_L_1|0|厦门
曾厝垵北路0_L_1|0|厦门
新丰路(马垅路至火炬北路)_L_2|0|厦门
安岭路0_R_16|0|厦门
无名路_R_1|0|厦门
无名路(湖滨东路至金榜路段)_R_8|0|厦门
无名路(湖滨东路至金榜路段)_L_5|0|厦门
无名路(湖滨三里至湖滨南路段)_L_9|0|厦门
无名路(湖滨三里至湖滨南路段)_L_7|0|厦门
无名路(湖滨三里至湖滨南路段)_L_6|0|厦门
安岭路0_R_15|0|厦门
无名路(湖滨三里至湖滨南路段)_L_2|0|厦门
天湖路_R_4_A|0|厦门
新丰路0_R_2|0|厦门
新丰路0_R_1|0|厦门
新丰路(马垅路至火炬北路)_R_4|0|厦门
新丰路(马垅路至火炬北路)_R_1|0|厦门
安岭路0_R_A21001|0|厦门
安岭路0_R_A21002|0|厦门
安岭路0_R_A21003|0|厦门
安岭路0_L_A21002|0|厦门
无名路_R_2|0|厦门
安岭路0_L_8|0|厦门
安岭路0_L_7|0|厦门
曾厝垵北路(龙虎山路至曾厝垵西路段)_R_5|0|厦门
曾厝垵北路(龙虎山路至曾厝垵西路段)_R_1|0|厦门
曾厝垵北路(龙虎山路至曾厝垵西路段)_L_4|0|厦门
天湖路_R_7|0|厦门
映碧路0_R_1|0|厦门
昌宾路_R_A17001|0|厦门
安宅路_R_1|0|厦门
安宅路_R_2|0|厦门
昌宾路_R_3|0|厦门
安岭路0_L_1|0|厦门
昌宾路_R_2|0|厦门
昌宾路_R_1|0|厦门
无明道路(嘉禾路西侧)_L_2|0|厦门
无名道路_R_A19002|0|厦门
无名道路_R_A19001|0|厦门
机场北路_R_5|0|厦门
机场北路_R_7|0|厦门
松柏路0_L_14|0|厦门
墩岭路_R_3|0|厦门
枋湖东路(金湖路至金山西路)_R_10|0|厦门
枋湖东路(金湖路至金山西路)_L_8|0|厦门
枋湖东路(金湖路至金山西路)_L_7|0|厦门
枋湖东路(金湖路至金山西路)_L_6|0|厦门
墩岭路_R_13|0|厦门
枋湖东路(金湖路至金山西路)_L_21|0|厦门
墩岭路_R_2|0|厦门
墩岭路_R_4|0|厦门
天泉西路_R_A06001|0|厦门
枋湖东路(金湖路至金山西路)_L_17|0|厦门
墩岭路_R_6|0|厦门
墩岭路_R_7|0|厦门
墩岭路_R_9|0|厦门
枋湖东路(金湖路至金山西路)_L_16|0|厦门
枋湖东路(金湖路至金山西路)_L_15|0|厦门
枋湖东路(金湖路至金山西路)_L_13|0|厦门
枋湖东路(金湖路至金山西路)_R_12|0|厦门
枋湖东路(金湖路至金山西路)_R_14|0|厦门
墩岭路_L_13|0|厦门
墩岭路_L_12|0|厦门
枋湖东路0_L_12|0|厦门
墩岭路0_L_2|0|厦门
墩岭路0_L_3|0|厦门
枋湖东路(金湖路至金山西路)_R_9|0|厦门
墩岭路0_L_5|0|厦门
墩岭路0_L_8|0|厦门
枋湖东路(金湖路至金山西路)_R_5|0|厦门
枋湖东路(金湖路至金山西路)_R_4|0|厦门
枋湖东路(金湖路至金山西路)_R_3|0|厦门
墩岭路0_R_2|0|厦门
墩岭路0_R_3|0|厦门
枋湖东路(金湖路至金山西路)_R_16|0|厦门
墩岭路0_R_9|0|厦门
枋湖东路(金湖路至金山西路)_R_15|0|厦门
墩岭路_L_11|0|厦门
枋湖东路(金湖路至金山西路)_L_12|0|厦门
枋湖东路(金湖路至金山西路)_L_11|0|厦门
大学路0_L_A13002|0|厦门
枋湖东四路0_L_1|0|厦门
大学路0_R_A13006|0|厦门
大学路0_R_A13007|0|厦门
大学路0_R_A13008|0|厦门
大学路0_R_A13009|0|厦门
松柏路_L_A09006|0|厦门
大学路0_R_A13011|0|厦门
松柏路_L_A09005|0|厦门
松柏路_L_5|0|厦门
松柏路0_R_7|0|厦门
松柏路0_R_2|0|厦门
大学路_R_1|0|厦门
松柏路0_L_17|0|厦门
大学路_R_6|0|厦门
大学路_R_7|0|厦门
大学路_R_8|0|厦门
松柏路_R_7|0|厦门
大学路0_R_A13003|0|厦门
枋湖东路(金湖路至金山西路)_L_10|0|厦门
枋湖东四路0_R_1|0|厦门
枋湖东路(金湖路至枋湖路段)_R_2|0|厦门
枋湖东路(金湖路至枋湖路段)_R_1|0|厦门
枋湖东路(金湖路至枋湖路段)_L_4|0|厦门
枋湖东路(枋湖北二路至枋湖路)_L_1|0|厦门
大学路0_L_A13009|0|厦门
大学路0_L_A13010|0|厦门
枋湖东四路_R_A18004|0|厦门
枋湖东四路_R_A18003|0|厦门
大学路0_L_A13014|0|厦门
大学路0_L_A13015|0|厦门
大学路0_L_A13018|0|厦门
枋湖东四路_R_A18001|0|厦门
枋湖东四路_L_A18002|0|厦门
大学路0_R_2|0|厦门
大学路0_R_3|0|厦门
新丰路(马垅路至火炬北路)_L_5|0|厦门
安岭路0_R_A21009|0|厦门
故宫路(禾祥西路至湖滨南路) _L_1|0|厦门
宏泰路_L_4|0|厦门
文兴东路_R_1|0|厦门
安平路_R_A08002|0|厦门
安平路_R_A08004|0|厦门
文兴东路_L_9|0|厦门
宏泰路_L_1|0|厦门
宏泰路_L_2|0|厦门
宏泰路_L_3|0|厦门
宏泰路_L_5|0|厦门
文兴东路_L_16|0|厦门
文兴东路_L_8|0|厦门
宏泰路_R_2|0|厦门
文兴东路_L_5|0|厦门
官任路0_L_1|0|厦门
文兴东路_L_3|0|厦门
文兴东路_L_2|0|厦门
文兴东路_L_17|0|厦门
文兴东路_R_4|0|厦门
文兴东路_R_9|0|厦门
文兴西路0_L_B29004|0|厦门
文兴西路0_L_B29006|0|厦门
安平路(槟榔路至东明路段)_R_2|0|厦门
文兴西路0_L_B30011|0|厦门
文兴西路0_L_B30010|0|厦门
文兴西路0_L_B30009|0|厦门
文兴西路0_L_B30006|0|厦门
安平路(槟榔路至东明路段)_R_4|0|厦门
文兴西路0_L_B30005|0|厦门
文兴西路0_L_B30004|0|厦门
文兴西路0_L_B30003|0|厦门
文兴西路0_L_B30002|0|厦门
安平路(第十幼儿园至凤屿路)_L_3|0|厦门
文兴西路0_L_B30001|0|厦门
安平路(第十幼儿园至凤屿路)_L_5|0|厦门
文兴西路0_L_B29008|0|厦门
安平路(第十幼儿园至凤屿路)_R_2|0|厦门
官任路0_L_5|0|厦门
文兴东路_L_14|0|厦门
新丰路(火炬路至火炬北路)_L_1|0|厦门
文兴东路0_L_1|0|厦门
宜兰路0_R_11|0|厦门
宜兰路0_R_12|0|厦门
文兴东路0_L_B29001|0|厦门
宜兰路0_R_14|0|厦门
宜兰路0_R_15|0|厦门
文兴东路0_L_3|0|厦门
文兴东路0_L_2|0|厦门
故宫路0_R_5|0|厦门
官任路0_R_1|0|厦门
宜兰路0_R_2|0|厦门
故宫路0_R_2|0|厦门
故宫路0_R_1|0|厦门
宜兰路0_R_22|0|厦门
故宫路0_L_1|0|厦门
故宫路(禾祥西路至湖滨南路) _R_7|0|厦门
故宫路(禾祥西路至湖滨南路) _R_2|0|厦门
文兴东路0_L_B29002|0|厦门
文兴东路0_L_B29004|0|厦门
文兴东路0_L_B29005|0|厦门
官任路_R_9|0|厦门
文兴东路_L_13|0|厦门
官任路_L_1|0|厦门
文兴东路_L_11|0|厦门
官任路_L_2|0|厦门
文兴东路_L_1|0|厦门
文兴东路0_R_B29005|0|厦门
文兴东路0_R_B29003|0|厦门
文兴东路0_R_B29001|0|厦门
官任路_R_1|0|厦门
文兴东路0_R_4|0|厦门
官任路_R_2|0|厦门
官任路_R_3|0|厦门
文兴东路0_R_1|0|厦门
官任路_R_5|0|厦门
文兴东路0_L_B29006|0|厦门
文兴西路0_R_1|0|厦门
安平路(槟榔路至东明路段)_R_18|0|厦门
文兴西路0_R_2|0|厦门
文屏路_R_4_B|0|厦门
斗西路(湖滨南路至厦禾路段) _L_2|0|厦门
安岭路_L_3_B|0|厦门
文屏路_R_A06001|0|厦门
文屏路_R_A04001|0|厦门
安岭路_L_5_A|0|厦门
文屏路_R_5_B|0|厦门
文屏路_R_5_A|0|厦门
安岭路_L_8_A|0|厦门
文兴西路0_R_B29003|0|厦门
安岭路_L_9_A|0|厦门
文屏路_R_1_A|0|厦门
文屏路_L_A04002|0|厦门
文屏路_L_A04001|0|厦门
文屏路0_R_9|0|厦门
文屏路0_R_8|0|厦门
文屏路0_R_5|0|厦门
斗西路(禾祥西路至厦禾路) _R_4|0|厦门
安岭路_L_29|0|厦门
斗西路(禾祥西路至湖滨南路段) _L_4|0|厦门
斗西路(禾祥西路至湖滨南路段) _L_5|0|厦门
新丰路(火炬路至兴隆路)_R_3|0|厦门
新丰路(火炬路至兴隆路)_L_1|0|厦门
新丰二路_R_7|0|厦门
新丰二路_R_6|0|厦门
新丰二路_L_1|0|厦门
安岭路_L_17|0|厦门
新丰三路_R_1|0|厦门
新丰三路0_L_2|0|厦门
安岭路_L_1_A|0|厦门
斗西路0_R_7|0|厦门
安岭路_L_20|0|厦门
斗西路0_R_2|0|厦门
斗西路0_R_11|0|厦门
斗西路0_R_10|0|厦门
斗西路0_L_2|0|厦门
文屏路0_L_6|0|厦门
文屏路0_L_5|0|厦门
文屏路0_L_4|0|厦门
文兴西路_R_2|0|厦门
文兴西路_L_3|0|厦门
文兴西路_L_13|0|厦门
安平路(东明路至槟榔西里)_L_1|0|厦门
安平路(东明路至槟榔西里)_L_2|0|厦门
安平路(东明路至槟榔西里)_L_3|0|厦门
文兴西路_L_12|0|厦门
文兴西路0_R_B30005|0|厦门
文兴西路0_R_B30003|0|厦门
文兴西路0_R_B30001|0|厦门
文兴西路0_R_B29007|0|厦门
安平路(槟榔路至东明路段 )_L_2|0|厦门
安平路(槟榔路至东明路段)_R_11|0|厦门
安平路(槟榔路至东明路段)_R_12|0|厦门
文兴西路0_R_B29004|0|厦门
安平路(槟榔路至东明路段)_R_15|0|厦门
文兴西路_L_5|0|厦门
安岭路_R_34|0|厦门
文屏路0_L_3|0|厦门
文兴西路_R_7|0|厦门
文园路_L_8|0|厦门
文园路_L_5_A|0|厦门
文园路_L_4_A|0|厦门
文园路_L_3_A|0|厦门
文园路_L_2_B|0|厦门
文园路_L_2_A|0|厦门
文园路_L_15|0|厦门
文园路_L_13|0|厦门
文园路_L_11|0|厦门
文园路0_R_8|0|厦门
文园路0_R_6|0|厦门
文园路0_R_4|0|厦门
文园路0_R_2|0|厦门
文园路0_L_6|0|厦门
文园路0_L_3|0|厦门
江头西路_R_A22007|0|厦门
江宁路_L_4|0|厦门
江宁路_L_7|0|厦门
环岛干道0_L_6|0|厦门
南山路0_R_76|0|厦门
南山路0_R_79|0|厦门
南山路0_R_8|0|厦门
南山路0_R_83|0|厦门
环岛干道0_L_8|0|厦门
南山路0_R_89|0|厦门
南山路0_R_9|0|厦门
南山路0_R_91|0|厦门
环岛干道0_L_43|0|厦门
南山路0_R_92|0|厦门
